company_name,pt_seafood_database_id,country_hq,main_segment,seg_feed,seg_fishing,seg_aquaculture,seg_processing,seg_wholesale,seg_retail,seg_foodservice,description,website,species_disclosure,revenue_usd_mn,market_cap_usd_mn,ebit_margin,return_on_equity,sustainability_assessment_cat1_transparency_score,sustainability_assessment_cat2_ocean_health_score,sustainability_assessment_cat3_management_governance_score,sustainability_assessment_cat4_fishing_practices_score,sustainability_assessment_cat5_compliance_enforcement_score,sustainability_assessment_cat6_stock_sustainability_score,reporting_precision,n_distinct_countries,n_distinct_species,species_clean,regions,enterprise_value_usd_mn,net_debt_ebitda
CMC SEAFOOD,ID_38,Viet Nam,Processing,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"CMC Seafood is a US-based seafood wholesaler distributing various shrimp species (including black tiger, white, pink, and cat tiger shrimp) primarily sourced from farms in Vietnam.",https://cmcseafood.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,1,0,1,0,0.916013373264823,3,6,"Black Tiger Shrimp, Cat Tiger Shrimp, Penaeus Monodon, Pink Shrimp, White Shrimp","Ca Mau, Vietnam; California, Usa; Vietnam",,
CNFC OVERSEAS FISHERIES CO LTD,ID_39,China,Fishing,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"CNFC Overseas Fisheries Co., Ltd. is a Chinese enterprise focused on the integrated deep-sea fisheries supply chain, including fishing, processing, storage, transport, and the international trade of ocean aquatic products.",https://cofc.cnadc.com.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,683.5830773,,-5.409221419,-25.43430868,1,1,1,1,1,1,0.4638115996824573,3,10,"Albacore Tuna, Atlantic Bluefin Tuna, Bigeye Tuna, Scombridae, Shellfish, Squid, Tuna, Yellowfin Tuna","China; North Pacific Ocean, South Atlantic Ocean, Indian Ocean, Southwest Pacific Ocean; South Atlantic Ocean (Argentinean Squid), Pacific Ocean (Peruvian Squid)",921.7082845909,-196.38728402975562
AKVA GROUP ASA,ID_4,Norway,Fishing and Aquaculture Gear and Equipment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Akva Group ASA is a Norway-based global supplier of aquaculture technology, specializing in the design and manufacturing of equipment such as steel and plastic cages, work boats, feed systems, barges, sensor systems, and fish farming software.",http://www.akvagroup.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,327.0732641,215.2666599,4.912718881,10.64029949,2,3,3,0,0,0,0.059784701437742414,1,19,"Dicentrarchus Labrax, Gadus Morhua, Lates Calcarifer, Oncorhynchus Kisutch, Oncorhynchus Mykiss, Oncorhynchus Tshawytscha, Oreochromis Niloticus, Penaeus Monodon, Rachycentron Canadum, Salmo Salar, Salmon, Salvelinus Alpinus, Solea Solea, Sparus Aurata, Thunnus Thynnus, Trout",Global,345.357338111443,3.693945071843677
COAST SEAFOOD AS,ID_40,Norway,Integrated,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Coast Seafood AS is a Norwegian company specializing in the processing and global distribution of fresh and frozen fish, including organic salmon, trout, halibut, cod, pelagic fish, and white fish.",http://www.coast.no,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,2,1,1,2,0.8286671924174385,7,19,"Atlantic Salmon, Clupea Harengus, Cod, Fjord Trout, Gadus Morhua, Haddock, Herring, Mackerel, Melanogrammus Aeglefinus, Oncorhynchus Mykiss, Paralithodes Camtschaticus, Pollachius Virens, Salmo Salar, Scomber Scombrus, Shellfish, Trout, Whitefish","Germany (Handewitt); Norway (Kjøllefjord); Norway (Måløy); Norway (Norwegian Coastline); Norway (Norwegian Coastline, Including Organic From Senja); Norway (Sotra Fiskeindustri); Norway (Årvikbruket, Kjøllefjord)",,-1.775748945527957
COMPANIA PESQUERA CAMANCHACA SA,ID_41,Chile,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Camanchaca is a Chilean company with integrated operations spanning aquaculture, wild catch fishing, processing, and global distribution of seafood products.",http://www.camanchaca.cl,Planet Tracker found species disclosure for part of the seafood portfolio of this company,813.2600858,53.55272647,7.807598338,6.096967658,2,2,2,2,2,3,0.8381238571953431,3,10,"Atlantic Salmon, Chilean Salmon, Coho Salmon, Finfish, Mytilus Chilensis, Oncorhynchus Kisutch, Pleuroncodes Monodon, Salmo Salar, Shellfish, Trachurus Murphyi",Chile; Chile (Chiloé); Chile (Los Lagos And Aysén Regions),453.1217246195199,2.292038462769652
COOKE,ID_42,Canada,Aquaculture,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Cooke is a family-owned Canadian seafood company based in Blacks Harbour, engaged in aquaculture, wild-catch fishing, and processing. Its product portfolio features salmon, trout, sea bass, and mussels.",https://www.cookeseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,2,1,1,2,0.778463093598534,21,40,"Abalone, Alaska Crab, Alaska Halibut, Alaska Pollock, Argyrosomus Regius, Atlantic Salmon, Black Cod/Sablefish, Brevoortia Tyrannus, Chilean Atlantic Salmon, Coho H&G, Cold Ocean Salmon, Crayfish, Deep-Sea Red Crab, Dicentrarchus Labrax, Haddock, Kelly Cove Salmon, Lates Calcarifer, Mussel, Oyesters, Pacific Cod, Patagonia Silver Hake, Penaeus Monodon, Prawn, Roe Herring, Salmo Salar, Salmon, Scallops, Sea Bass, Seahorses, Seaweed, Shrimp, Southern King Crab, Sparus Aurata, Squid, Trout, Wild Alaska Salmon","Americas; Argentina; Australia (Queensland); Australia (Tasmania); Australia (Western Australia); Belgium; Canada; Canada (Atlantic Provinces); Chile; France; Honduras; Nicaragua; Scotland; Scotland (Orkney, Shetland, Mainland); Spain; United Kingdom; Uruguay; Us; Usa (Atlantic And Gulf Coasts); Usa (Maine); Usa (Washington)",,
CORPESCA,ID_43,Chile,Fishing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Corpesca is Chile's largest fishing company, engaged internationally in the production and distribution of fishmeal, fish oil, and other protein products.",,Planet Tracker found species disclosure for part of the seafood portfolio of this company,124.8551158,,-0.275654272,-4.738560873,1,2,1,2,1,3,0.5905728151549138,2,8,"Anchoveta, Anchovy, Engraulis Ringens, Mackerel, Sardinops Sagax, Scomber Japonicus, Spanish Sardine, Trachurus Murphyi","Chile (Arica Y Parinacota, Tarapacá, Antofagasta Regions); Chile, China, Vietnam, Japan, Germany, Italy, Spain, Canada, Denmark",,
CORPORACION EMPRESARIAL JEALSA SL,ID_44,Spain,Processing,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Jealsa is a Spanish company that manufactures and distributes fish and canned seafood, with additional operations in aquaculture and fishing.",http://www.jealsa.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,2.349,1,2,3,2,1,2,0.5820090921394613,6,12,"Albacore Tuna, Bigeye Tuna, Clam, Mussel, Salmon, Scallop, Shellfish, Skipjack Tuna, Squid, Tuna, Yellowfin Tuna",Brazil; Guatemala; Italy; Italy.1; Portugal; Spain,,
CP GROUP,ID_45,China,Aquaculture,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"CP Group is a diversified, foreign-funded conglomerate operating in mainland China for over four decades, with extensive investments across numerous sectors including feed, food, beverages, agriculture, retail (Charoen Pokphand Lotus, CP Plaza, CP Le City, CP Center), real estate, pharmaceuticals, electrical, and e-commerce.",http://www.cpgroup.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,3,3,0,2,2,0.6704855594395751,8,12,"Chanos Chanos, Crab, Crabs, Oreochromis, Pangasius, Penaeus Monodon, Prawn, Scortum Barcoo, Shrimp, Yellow Croaker","China; India; Malaysia; Philippines; Thailand; Thailand, Vietnam, India, Cambodia, Philippines, Malaysia, Laos; United States; Vietnam",,
CP PRIMA,ID_46,Indonesia,Integrated,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"CP Prima is a vertically integrated Indonesian aquaculture firm, specializing in the production and sale of feed, fry, pet food, probiotics, shrimp, and processed food products.",https://www.cpp.co.id/,Planet Tracker found species disclosure for part of the seafood portfolio of this company,585.6934827,,8.764265186,9.107426634,2,1,2,0,1,1,0.053722833665025525,2,7,"Catfish, Cichlidae, Shrimp, Squid, Tilapia",India; Indonesia,,1.6325095621671408
CUULONG FISH,ID_47,Viet Nam,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Cuulong Fish is a leading Vietnamese company specializing in the farming and processing of Pangasius, with over 25 years in the industry.",https://clfish.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,72.36678353,,1.602833344,1.478741764,2,2,2,0,2,2,0.9045340236829127,2,5,"Pangasiidae, Pangasius Bocourti, Pangasius Hypophthalmus","An Giang Province, Vietnam; Dong Thap Province, Vietnam",52.45384941825547,11.132668121456419
DAHU AQUACULTURE COMPANY LIMITED,ID_48,China,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Dahu Aquaculture Company Limited (Great Lakes Aquaculture Company Limited), established in 1999, is a freshwater fishery enterprise with an integrated, transparent supply chain from production to consumer. The company currently focuses on the health industry, supplying organic aquatic products and liquor, and offering health-related services through rehabilitation nursing hospitals.",,Planet Tracker found species disclosure for part of the seafood portfolio of this company,141.9645024,,3.746723475,-9.199097531,1,0,1,0,1,0,0.6755649487651058,1,11,"Bighead Carp, Bighead Silver Carp, Bream, Carp, Clupeidae, Crucian Carp, Cyprinidae, Hairy Crabs, Mandarin Fish",China,408.4398738101481,4.065158302623805
DAI-ICHI SUISAN CO LTD,ID_49,Japan,Wholesale/Distribution,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"Dai-ichi Suisan Co., Ltd., based in Tokyo, is a wholesaler of fresh, frozen, and processed seafood. The company is also active in marine product auctions and international trade.",https://www.daiichisuisan.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,1,2,0.5057941427250814,12,45,"Abalone, Alfonsino, Amberjack, Aoyagi, Ark Clam, Bigeye Tuna, Blue Seaweed, Bluefin Tuna, Bonito, Clam, Firefly Squid, Fish, Flat Clams, Flatfish, Katsuwonus Pelamis, Marlin, Monkfish, Mullet, Mussel, Ostreidae, Oysters, Pectinidae, Pufferfish, Salmo Salar, Salmon, Scallop, Sea Squirt, Sea Urchin, Shellfish, Shirasu, Shrimp, Snow Crab, Striped Horse Mackerel, Thunnus Albacares, Thunnus Obesus, Thunnus Thynnus, Tilefish, Trachurus Japonicus, Turban Shell, Veneridae, Yellowfin Tuna, Yellowtail",Atlantic Ocean; Ehime; Indian Ocean; Japan; Kagawa; Kagoshima; Norway; Pacific Ocean; South Korea; Us; Usa; Worldwide,,
ALBACORA GROUP,ID_5,Spain,Fishing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Albacora Group is a Spanish tuna company whose fleet primarily harvests skipjack, yellowfin, and bigeye tuna, along with some albacore, across the Atlantic, Indian, and Pacific Oceans.",https://www.albacora.es,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,39.668,2,2,3,2,1,2,1.0,3,5,"Albacore, Albacore Tuna, Bigeye Tuna, Skipjack Tuna, Yellowfin Tuna",Bermeo; Ecuador; Galicia,,
DAIREI,ID_50,Japan,Processing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dairei is a Japanese company, founded in 1980, that specializes in providing advanced cryogenic preservation technology, initially developed for pelagic fishing, to the home and retail markets. The company manufactures affordable -50°C and -60°C freezers for the long-term storage of diverse foods including seafood, meats, and processed items.",https://dairei.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,0,0,0.1273363001386486,6,5,"Abalone, Bonito, Crab, Salmon, Tuna",China; Europe; Japan; South Korea; Taiwan; Us,,
DAISYO,ID_51,Japan,Wholesale/Distribution,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Daisyo is a Japanese company that operates a chain of pubs and seafood restaurants, alongside diversified business segments including wholesale, real estate, franchising, and foodstuff transportation.",https://www.daisyo.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,335.5564949,69.78253923,1.964971652,12.95685788,1,1,1,1,2,2,0.42020471201546516,2,6,"Bonito, Mackerel, Salmon, Squid, Thunnus Thynnus, Tuna",Australia; Japan,192.709728374712,2.5082349182009804
DALIAN HAIBAO FOOD CO LTD,ID_52,China,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Dalian Haibao Food Co., Ltd. is a Chinese food company based in Dalian that specializes in producing and distributing diverse, high-quality seafood products to both domestic and international markets.",,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,1,0,,0,4,"Abalone, Kelp, Sea Cucumbers, Sea Urchin",,,
DALIAN HAIYANGDAO AQUATIC PRODUCTS GROUP CO LTD,ID_53,China,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Dalian Haiyangdao Aquatic Products Group Co., Ltd. is a diversified Chinese enterprise focused on the seafood industry, encompassing seawater aquaculture, breeding, processing, storage, domestic and international sales, R&D, and supporting operations like shipbuilding and ro-ro terminals.",http://www.hydgroup.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,1,0,0,0,0.7121551797185779,6,6,"Conch, Dalian Purple Sea Urchin, Haliotis, Japonicus, Mizuhopecten Yessoensis, Mussel",Australia; Canada; China; China (North Yellow Sea); Japan; Usa,,
DALIAN RICH,ID_54,China,Processing,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Dalian Rich Enterprise Group Co., Ltd. is a Chinese seafood company, headquartered in Dalian, Liaoning Province, that is vertically integrated across the entire seafood value chain.",http://www.richseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,2,0.46805654157163534,7,29,"Bream, Channel Catfish, Cichlidae, Clam, Cod, Crab, Crucian Carp, Gadidae, Giant Rosenbergii, Haddock, Hake, Hehua Carp, Jellyfish, Mackerel, Octopodidae, Octopus, Oncorhynchus, Pomfret, Salmon, Scallop, Sebastes, Shrimp, Squid, Tilapia, White Shrimp, Yellow Catfish","China; Dalian, China (For Export And Domestic Sale); Dalian, China (For Export To Europe, Usa, Etc.); Dalian, China (For Export To Usa, Canada, Europe, Japan, South Korea, Russia, Australia, And Domestic Sale); Usa (Alaska), Canada, Europe, Russia; Usa (Alaska), North Atlantic; Xinjiang, China",,
DALIAN TIANBAO GREEN FOODS,ID_55,China,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Dalian Tianbao Green Foods Co., Ltd is an export-focused, joint-stock company based in Dalian, China, specializing in the processing and export of aquatic products and agricultural goods.",http://www.cn-tianbao.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.30019299347752937,4,18,"Breaded Shrimp, Chum Salmon Fish, Cod, Crab, Flatfish, Gadidae, Mackerel, Oncorhynchus, Pink Salmon, Pleuronectidae, Scombridae, Shellfish, Squid, Yellowfin Sole","Dalian; Dalian, China; Europe, North America, Asia; Global Waters/Multiple Countries",,
DHARMA SAMUDERA,ID_56,Indonesia,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"PT Dharma Samudera Fishing Industries is an integrated seafood company involved in the catching, processing, marketing, and trading of 20 species, covering fishing, processing, wholesale/distribution, retail, and foodservice activities.",https://www.dsfi.id,Planet Tracker found species disclosure for part of the seafood portfolio of this company,36.32671218,,3.706019611,4.819145733,1,2,3,1,1,2,0.593452581649958,1,30,"Barramundi, Cobia, Coryphaena Hippurus, Emperor, Epinephelus, Gold Band Snapper, Grouper, Lethrinus, Lutjanus, Milk Fish, Needlefish, Octopodidae, Octopus, Parrot Fish, Pristipomoides, Rachycentron Canadum, Red Belly Fusillier, Red Snapper Bohar, Red Snapper/ Scarlet Snapper, Ruby Snapper, Scaridae, Scombridae, Sepia, Slipper Lobster, Squid, Thunnus, Tuna",Indonesia,10.599458146968894,2.240619342269655
DONGWON INDUSTRIES CO LTD,ID_57,Republic of Korea,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Dongwon Industries is one of South Korea's largest seafood companies, primarily engaged in tuna fishing and processing. It is estimated to be the second largest global tuna harvester.",http://www.dwml.co.kr,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,6560.360825,118.4975109,5.622407142,2.74100024,2,1,3,1,1,2,0.31714284373606794,12,2,"Scomber, Thunnus","American Samoa; Antarctic Ocean; Atlantic Ocean; Busan, South Korea; Ecuador; Europe; Indian Ocean; Japan; New Zealand; Pacific Ocean; Senegal; United States",2847.6566306694785,2.4370223938963655
DUA PUTRA,ID_58,Indonesia,Processing,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"PT Dua Putra Utama Makmur Tbk is an integrated fishery company involved in the fishing, aquaculture, processing, wholesale, distribution, retail, and foodservice of 26 types of premium seafood species.",https://cdn.duaputra.co.id,Planet Tracker found species disclosure for part of the seafood portfolio of this company,69.26472677,,2.015378311,-8.986219284,2,1,2,1,1,1,0.6558009444854437,1,33,"Black Tiger Shrimp, Cob, Decapterus, Flower Shrimp, Indian Mackarel, Layur, Loliginidae, Lutjanus, Mackarel, Octopodidae, Octopus, Parastromateus Niger, Parrot Fish, Penaeus, Penaeus Monodon, Pink Shrimp, Pomfret, Red Big Eyes Snapper, Ribbon Fish, Scomberomorus, Sea Tiger Shrimp, Sepia, Sillago Fish, Spanish Mackerel, Squid, Thunnus, Trichiurus, Vannamei Shrimp, White Tiger Shrimp",Indonesia,54.86387751611382,13.31529754030269
EAST COAST SEAFOOD,ID_59,United States of America,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"East Coast Seafood, a part of the East Coast Seafood Group, specializes in processing and distributing lobsters, along with other seafood species including scallops, monkfish, skate, dogfish, and salmon.",https://www.eastcoastseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,15.191632,0.055481,2,2,2,1,3,2,0.4262328197910151,6,12,"Atlantic Salmon, Cod, Dogfish, Haddock, Lobster, Monkfish, Perch, Scallop, Shellfish, Shrimp, Skate",Canada; China; Japan; Peru; Us; Usa,,1.7662023278910557
AMERICAN SEAFOODS,ID_6,United States of America,Fishing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"American Seafoods operates six fishing vessels in the Bering Sea and North Pacific, functioning as the world’s largest at-sea processor of Alaska Pollock and holding the largest allocation of Pacific Hake.",,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,3,2,3,3,1,3,0.8957451646534297,5,10,"Alaska Cod, Alaska Pollock, Crab, King/Chinook Salmon, Pacific Halibut, Pacific Herring, Pacific Salmon, Wild Alaska Hake, Yellowfin Sole",Alaska; Aleutian Island; Norway; Oregon; Washington,,
EGERSUND GROUP AS,ID_60,Norway,Fishing and Aquaculture Gear and Equipment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Egersund Group supplies trawling equipment to the global fishing and fish farming industries, and also manufactures equipment for oil spill recovery.",https://www.egersundgroup.no,Planet Tracker did not find sufficient species disclosure for the seafood portfolio of this company,,,,,2,3,3,2,1,0,0.004527692569068709,1,2,"Crayfish, Lobster",World,,-132.5787502464025
EMPRESA PESQUERA EPERVA SA,ID_61,Chile,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Empresa Pesquera Eperva SA is an investment company with core business activities in maritime fishing operations and the exploitation of forestry resources, including timber and cellulose production.",http://www.eperva.cl/eperva,Planet Tracker found species disclosure for part of the seafood portfolio of this company,374.8925076,,-0.661313178,-11.42203247,2,2,3,1,2,3,0.32255480154541183,5,6,"Anchoveta, Hake, Jack Mackerel, Mackerel, Mussel, Tuna",Africa; Antofagasta; Parinacota; Tarapaca; World,382.9983945823306,15.91701844743241
EMPRESAS AQUACHILE SA,ID_62,Chile,Integrated,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Empresas AquaChile S.A. is a Chilean company focused on the production and marketing of various fish products.,http://www.aquachile.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,1654.079662,1043.8794,11.01701476,9.931711768,3,2,3,0,1,2,0.63725630636346,5,8,"Atlantic Salmon, Cichlidae, Coho Salmon, Oncorhynchus Kisutch, Oreochromis, Salmo Salar, Tilapia, Trout","Chile; Chile (Primarily Los Lagos, Aysén, And Magallanes Regions); Costa Rica; Latin America (Via Ownership Of Grupo Aci); Usa (Miami)",982.1413540598323,-0.27520533939830005
EXPALSA,ID_63,Ecuador,Wholesale/Distribution,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Expalsa is a major Ecuadorian company focused on the breeding, processing, and packaging of white shrimp.",http://www.expalsa.com,Planet Tracker did not find sufficient species disclosure for the seafood portfolio of this company,,,,,1,1,1,0,1,1,,1,0,,Ecuador,,
FCF CO LTD,ID_64,Taiwan,Wholesale/Distribution,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"FCF Co., Ltd. is a global seafood enterprise, headquartered in Taiwan, specializing in fishing, processing, and supply chain solutions. It is recognized as one of the world's largest tuna trading companies.",https://fcf.com.tw,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,2,3,1,3,3,0.7990846467846819,3,11,"Albacore Tuna, Bigeye Tuna, Fish, Herring, Milk Fish, Muroaji, Sardines, Skipjack Tuna, Squid, Tuna, Yellowfin Tuna",Ghana; Papua New Guinea; Taiwan,,
FEED ONE CO LTD,ID_65,Japan,Feed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Maruha Feed One specializes in the production and sale of various feeds, including those for animal, aquatic, lab animal, and beekeeping sectors. It also handles the production, processing, and sale of livestock and aquatic products, with international operations in Vietnam and India, and sales of related equipment.",https://www.feed-one.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,2170.608558,142.3361712,2.469135663,10.51712946,1,2,2,0,1,2,1.0,2,2,"Pagrus Major, Seriola Quinqueradiata",India; Japan,393.466652416664,1.8706570979022907
FF SKAGEN AS,ID_66,Denmark,Feed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"FF Skagen manufactures fishmeal and fish oil for the global aquaculture, agriculture, and pet food industries.",http://www.ffskagen.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,3,1,2,3,0.5842477214332975,3,5,"Clupea Harengus, Salmon, Shrimp, Trout","Danish Waters, East And Northwest Of Ireland, North Atlantic; Danish Waters, North Atlantic; Denmark",,0.5192888777511651
FIORITAL SPA,ID_67,Italy,Integrated,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"The Company is a wholesaler and retailer of fish and seafood products, specializing in prepared items such as fish soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes.",http://fiorital.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,1,1,2,2,0.5845814999809693,4,83,"Alalunga, Alletterato, Amberjack, American Lobster, American Monkfish, Anguilla, Anguillidae, Atlantic Grouper, Atlantic Mullet, Atlantic Scallop, Atlantic Scorpion Fish, Atlantic Snapper, Atlantic Sole, Atlantic Turbot, Bigeye Tuna, Black Scorpion Fish, Boga, Bonito, Brotola, Busbana, Cephalus, Clupeidae, Concave Oyster, Crab, Eastern Red Mullet, Flounder, Gallinella, Giant Squid, Golden Grouper, Granciporro Atlantico, Grongo, Grouper, Hake, Halibut, Herring, Lampuga, Lanzardo, Latterino, Lobster, Mackerel, Mako, Molva, Moscardino, Mud Mullet, Murmur, Mussel, Needlefish, Northern Cod, Octopodidae, Octopus, Pagello, Palombo, Pangasius, Peter's Fish, Pink Scorpion Fish, Pink Shrimp, Plaice, Prawn, Rainbow Trout, Red Mullet, Saithe, Salmo Salar, Salmon, Salpa, Sarago, Sardina, Scallop, Scorpion Fish, Seabass, Soaso, Sole, Southern Lobster, Sparus Aurata, Spider Crab, Spinarolo, Squid, Swordfish, Toad, Tombarello, Turbot, Vongola Verace, Yellowfin Tuna",Ecuador; Italy; Norway; [Unknown Asc Certified Farms],,1.983637263217416
FLORIDIENNE,ID_68,Belgium,Processing,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Floridienne is a holding company with three segments (chemistry, food, and life sciences). Its Food Division specializes in the production and marketing of gourmet food products, including snails, scallops, and seafood salads.",http://www.floridienne.be,Planet Tracker found species disclosure for part of the seafood portfolio of this company,754.8359032,,9.181585494,4.016241515,1,1,2,1,1,1,0.3631418455645121,5,7,"Herring, Mackerel, Mussel, Salmo Salar, Scallops, Shellfish",Belgium; France; Lithuania; Romania; Turkey,1262.839183431437,2.3886701175559963
FOR GROUP,ID_69,Russian Federation,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,For Group is a conglomerate of companies involved in fishing operations throughout the northwest region of Russia.,http://www.for-group.ru,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,1,2,1,0.7254805969086975,6,19,"Atlantic Herring, Atlantic Mackerel, Blue Whiting, Blue Wolffish, Capelin, Clupea Harengus, Cod, Gadus Morhua, Gr����nl��nd Halibut, Haddock, Mallotus Villosus, Micromesistius Poutassou, Plaice, Red Fish, Scomber Scombrus, Spotted Wolffish","Atlantic Ocean; Barrents Sea; Northeast Atlantic, Norwegian Sea, Greenland Sea, Barents Sea; Russia's Western And Northern Fishery Basins; Russia's Western And Northern Fishery Basins, High Seas; Russia, Europe, Africa, Asia",,
AMUR CAVIAR,ID_7,China,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"This company originally processed and traded wild sturgeon caviar but shifted its focus to aquaculture and breeding, selling fish eggs/seeds as wild stocks declined. It now operates across aquaculture, wholesale/distribution, and other related activities, dealing with 7 species.",http://www.amurcaviar.cn,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,1,2,0,2,3,0.8888889444446927,11,9,"Acipenser, Acipenser Baerii, Acipenser Schrenckii, Amur River Sturgeon Caviar, European Catfish, Huso Dauricus, Russian Sturgeon, Siberian Sturgeon Caviar, Wild Sturgeon Caviar","Beijing; China; Chongqing; Hebei; Heilongjiang; Qiandao Lake, Zhejiang, China; Qujing; Russia; Shaxian; Wangqing; Yunnan",,
FRINSA DEL NOROESTE,ID_70,Spain,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Frinsa Del Noroeste is a Spanish manufacturer and distributor of canned seafood, notably ranking among Europe's largest producers of canned tuna and shellfish.",https://en.grupofrinsa.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,30.368,2,3,3,2,2,3,0.3701058407172197,3,18,"Bonito, Clam, Cod, Katsuwonus Pelamis, Mackerel, Mussel, Octopodidae, Octopus, Sardina Pilchardus, Sardines, Scallops, Scomber Colias, Shellfish, Squid, Thunnus Alalunga, Thunnus Albacares, Thunnus Obesus, Tuna",Atlantic Ocean; Cantabrian Sea; Indian Ocean,,
FUHUANG GROUP,ID_71,China,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Fuhuang Group is a Chinese conglomerate operating across multiple industries, including steel structure manufacturing, wood production, and aquatic product processing.",http://www.szspjt.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,1,1,0.6578492576821836,6,8,"Basa, Crayfish, Ictalurus Punctatus, Lobster, Open Back Pangasius, Shrimp, Silver Carp, Whitebait Fish","China; China (Anhui, Jiangsu, Jiangxi, Guangdong); Eu; Korea; Russia; Usa",,
